transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
1873,254,Daniel Santos,109,65000.0,refrigerator,home appliances,offline,Hyderabad,2025-06-13 00:00:00,3,NetBanking,0.25,DanielSantos@yahoo.com,8953397463,successful
1874,887,Robert Brown,104,8000.0,Shoes,CLOTH,offline,Bangalore,2025-04-20 00:00:00,5,NetBanking,0.1,Robert48@gmail.com,9238053326,successful
1875,417,Kristina Lewis,108,15000.0,mixer grinder,HOME,offline,Delhi,2026-03-25 00:00:00,5,Card,0.3,KristinaLewis@gmail.com,7869899732,successful
1876,976,Paula Rogers,101,250000.0,Laptop,ELEC,offline,Chennai,2025-10-08 00:00:00,5,UPI,0.4,Paula39@gmail.com,8769251725,successful
1877,135,Daniel Wallace,109,65000.0,refrigerator,home appliances,offline,Bangalore,2025-05-01 00:00:00,3,Cash,0.25,DanielWallace@yahoo.com,8993443314,successful
1878,808,Brandon Hicks,103,1300.0,Shirt,clothing,online,Mumbai,2025-08-15 00:00:00,4,Cash,0.4,BrandonHicks@yahoo.com,6642210549,successful
1879,69,Pamela Williamson,109,65000.0,refrigerator,HOME,offline,Chennai,2025-08-21 00:00:00,2,NetBanking,0.4,PamelaWilliamson@outlook.com,7090666233,successful
1880,735,Elizabeth Kemp,105,45000.0,Tv,Electronics,online,Bangalore,2025-08-10 00:00:00,1,Card,0.1,ElizabethKemp@yahoo.com,6508791868,successful
1881,979,Amy Cherry,101,250000.0,laptop,electronics,online,Hyderabad,2025-05-06 00:00:00,3,Cash,0.15,AmyCherry@yahoo.com,7282418168,successful
1882,538,Haley Henderson,103,1300.0,shirt,CLOTH,online,Bangalore,2025-12-13 00:00:00,4,UPI,0.3,HaleyHenderson@outlook.com,7116096076,successful
1883,434,Robert Sosa,101,250000.0,Laptop,ELEC,offline,Bangalore,01-27-2026,2,NetBanking,0.3,RobertSosa@yahoo.com,8657472630,successful
1884,361,Daniel Williams,102,70000.0,Phone,Electronics,online,Delhi,07-24-2025,4,Cash,0.2,DanielWilliams@yahoo.com,9858967366,successful
1885,87,Peter Silva,106,80000.0,sofa,FURN,online,Chennai,07-29-2025,2,Card,0.3,PeterSilva@outlook.com,7226480954,successful
1886,338,Lisa Garrison,102,,phone,Electronics,offline,Delhi,2025-07-06 00:00:00,1,UPI,0.3,LisaGarrison@outlook.com,6733039437,successful
1887,473,Daniel Tapia,109,65000.0,Refrigerator,home appliances,online,Hyderabad,2025-06-12 00:00:00,2,NetBanking,0.3,DanielTapia@yahoo.com,9989293308,successful
1888,901,Robert Mccoy,103,1300.0,SHIRT,clothing,online,Mumbai,2026-03-31 00:00:00,4,UPI,0.05,RobertMccoy@gmail.com,6111279632,successful
1889,191,Megan Nguyen,101,250000.0,laptop,Electronics,offline,Bangalore,2026-01-01 00:00:00,4,NetBanking,0.35,MeganNguyen@gmail.com,6764379888,successful
1890,38,Laura Shelton,108,15000.0,MIXER GRINDER,HOME,online,Bangalore,2025-09-27 00:00:00,3,Card,0.3,LauraShelton@gmail.com,6595077405,successful
1891,884,Isaac Byrd,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-05-05 00:00:00,5,UPI,0.3,IsaacByrd@gmail.com,6341934208,successful
1892,637,Kevin King,102,70000.0,Phone,electronics,offline,Bangalore,2026-02-16 00:00:00,1,Card,0.3,KevinKing@yahoo.com,8955005430,successful
1893,552,Anthony Cox,101,250000.0,laptop,electronics,online,Hyderabad,2025-11-06 00:00:00,0,Card,0.4,AnthonyCox@gmail.com,7725127392,successful
1894,639,James Blankenship,108,15000.0,mixer grinder,HOME,offline,Bangalore,2025-06-20 00:00:00,1,Cash,0.15,JamesBlankenship@gmail.com,8890479394,successful
1895,209,Aaron Mclaughlin,101,,LAPTOP,Electronics,offline,Chennai,02-26-2026,4,Card,0.3,AaronMclaughlin@outlook.com,8765355147,successful
1896,394,Jeffrey Johnson,104,8000.0,Shoes,clothing,offline,Mumbai,2025-03-10 00:00:00,4,Cash,0.3,JeffreyJohnson@yahoo.com,6876875341,successful
1896,394,Jeffrey Johnson,104,8000.0,Shoes,clothing,offline,Mumbai,2025-03-10 00:00:00,4,Cash,0.3,JeffreyJohnson@yahoo.com,6876875341,failed
1897,998,Joseph Perez,107,50000.0,dining table,furniture,offline,Delhi,05-19-2025,3,Card,0.25,Joseph23@gmail.com,6418323136,successful
1898,213,Nancy Lee,103,1300.0,SHIRT,clothing,online,Hyderabad,2025-11-14 00:00:00,3,UPI,0.2,NancyLee@yahoo.com,8856457242,successful
1899,104,Amanda Castillo,106,80000.0,sofa,FURN,offline,Hyderabad,2025-02-12 00:00:00,3,UPI,0.1,AmandaCastillo@yahoo.com,9259539548,successful
1900,182,Kathleen Castro,102,70000.0,PHONE,electronics,offline,Hyderabad,2025-05-17 00:00:00,5,Card,0.1,KathleenCastro@outlook.com,8815269367,successful
1901,984,Janet Long,110,45000.0,Microwave,home appliances,offline,Bangalore,2026-02-09 00:00:00,3,Card,0.2,JanetLong@yahoo.com,9528386095,successful
1901,984,Janet Long,110,45000.0,Microwave,home appliances,offline,Bangalore,2026-02-09 00:00:00,3,Card,0.2,JanetLong@yahoo.com,9528386095,failed
1902,642,Troy Mitchell,101,250000.0,laptop,electronics,online,Bangalore,2025-07-26 00:00:00,1,NetBanking,0.25,Troy60@gmail.com,8385276968,successful
1903,970,William Freeman,108,15000.0,mixer grinder,Home Appliances,offline,Delhi,2025-10-07 00:00:00,1,UPI,0.15,William98@gmail.com,7126139842,successful
1904,67,Jamie Harvey,102,70000.0,phone,Electronics,offline,Chennai,2026-02-02 00:00:00,1,Cash,0.15,Jamie61@gmail.com,7408465928,successful
1905,382,Billy Ramirez,103,1300.0,Shirt,clothing,online,Mumbai,2025-04-09 00:00:00,5,UPI,0.3,BillyRamirez@gmail.com,9713083185,successful
1906,940,Nicole Briggs,107,50000.0,dining table,furniture,online,Chennai,2025-10-23 00:00:00,5,UPI,0.1,Nicole57@gmail.com,6683550293,successful
1907,936,Brian Larson,110,45000.0,microwave,HOME,online,Hyderabad,2025-01-10 00:00:00,1,Card,0.25,BrianLarson@yahoo.com,9082928514,successful
1908,556,Roger Guerrero,109,65000.0,REFRIGERATOR,HOME,offline,Mumbai,12-24-2025,5,UPI,0.1,RogerGuerrero@yahoo.com,8875145988,successful
1909,742,Wesley Davis,101,250000.0,Laptop,Electronics,offline,Delhi,2026-04-04 00:00:00,1,NetBanking,0.2,WesleyDavis@outlook.com,6985349946,successful
1909,742,Wesley Davis,101,250000.0,Laptop,Electronics,offline,Delhi,2026-04-04 00:00:00,1,NetBanking,0.2,WesleyDavis@outlook.com,6985349946,failed
1910,814,Donna Bennett,106,80000.0,sofa,FURN,offline,Hyderabad,07-19-2025,2,UPI,0.2,DonnaBennett@gmail.com,8162482067,successful
1911,431,Tracie Kim,102,70000.0,Phone,electronics,offline,Bangalore,04-23-2025,2,Cash,0.15,TracieKim@yahoo.com,8301285130,successful
1912,933,Zachary Khan,106,80000.0,SOFA,furniture,offline,Bangalore,2026-08-03 00:00:00,4,Cash,0.1,Zachary6@gmail.com,9316003581,successful
1913,681,Heather Williams,110,45000.0,microwave,home appliances,online,Mumbai,2025-05-07 00:00:00,2,Cash,0.25,HeatherWilliams@outlook.com,7511129467,successful
1914,379,Andres Stokes,107,50000.0,DINING TABLE,Furniture,offline,Mumbai,2025-04-25 00:00:00,5,Cash,0.3,AndresStokes@yahoo.com,8106400361,successful
1915,62,Sarah Park,108,15000.0,mixer grinder,HOME,online,Delhi,10-16-2025,1,Card,0.05,Sarah20@gmail.com,6601305051,successful
1916,53,John Bridges,109,65000.0,REFRIGERATOR,HOME,online,Hyderabad,2025-04-16 00:00:00,5,UPI,0.05,JohnBridges@outlook.com,9816578917,successful
1917,745,Jennifer Weeks,110,45000.0,MICROWAVE,home appliances,offline,Hyderabad,01-18-2026,5,UPI,0.35,JenniferWeeks@gmail.com,9263102095,successful
1918,565,Craig Moore,101,250000.0,laptop,ELEC,online,Mumbai,2025-12-02 00:00:00,2,Card,0.15,CraigMoore@gmail.com,9983242911,successful
1918,565,Craig Moore,101,250000.0,laptop,ELEC,online,Mumbai,2025-12-02 00:00:00,2,Card,0.15,CraigMoore@gmail.com,9983242911,failed
1919,888,Jade Garza,106,80000.0,SOFA,furniture,offline,Hyderabad,2025-05-29 00:00:00,1,NetBanking,0.35,JadeGarza@outlook.com,6736205623,successful
1920,842,Amy Quinn,109,65000.0,refrigerator,HOME,offline,Hyderabad,2025-07-15 00:00:00,5,Card,0.05,AmyQuinn@outlook.com,7272163795,successful
1921,728,Lisa Miller,109,65000.0,refrigerator,home appliances,offline,Chennai,2026-04-12 00:00:00,1,UPI,0.05,LisaMiller@gmail.com,8704743795,successful
1922,943,Sharon Smith,101,250000.0,laptop,Electronics,online,Chennai,2025-08-09 00:00:00,1,UPI,0.25,SharonSmith@gmail.com,7612471161,successful
1923,72,Michael Wood,106,80000.0,SOFA,furniture,offline,Chennai,02-24-2026,5,UPI,0.4,Michael77@gmail.com,8385570077,successful
1924,497,Walter Peterson,106,80000.0,sofa,furniture,offline,Mumbai,2025-01-09 00:00:00,4,NetBanking,0.1,WalterPeterson@yahoo.com,7380891460,successful
1925,298,Ryan Massey,108,15000.0,MIXER GRINDER,HOME,online,Delhi,2025-12-14 00:00:00,5,Card,0.15,Ryan8@gmail.com,6449657586,successful
1926,305,Zachary Cabrera,106,80000.0,Sofa,Furniture,offline,Delhi,2025-05-11 00:00:00,3,NetBanking,0.15,ZacharyCabrera@outlook.com,8097133696,successful
1927,122,Sara Chen,103,,SHIRT,clothing,offline,Delhi,2025-07-23 00:00:00,5,NetBanking,0.35,SaraChen@yahoo.com,6902478225,successful
1928,202,Amanda Reed,106,80000.0,sofa,furniture,offline,Delhi,2025-05-12 00:00:00,5,NetBanking,0.05,AmandaReed@yahoo.com,6574367299,successful
1929,197,Gabriel Mills,106,80000.0,Sofa,Furniture,online,Mumbai,2025-11-09 00:00:00,1,UPI,0.2,GabrielMills@gmail.com,8457234137,successful
1930,120,Michael Horton,103,1300.0,shirt,clothing,online,Delhi,2026-02-27 00:00:00,5,Card,0.25,MichaelHorton@gmail.com,7477605729,successful
1931,553,Veronica Davis,108,15000.0,MIXER GRINDER,HOME,offline,Mumbai,2025-12-04 00:00:00,3,UPI,0.3,VeronicaDavis@gmail.com,9657619972,successful
1932,429,Michael Welch,106,80000.0,sofa,FURN,online,Delhi,2025-08-10 00:00:00,2,Card,0.05,MichaelWelch@gmail.com,9639123250,successful
1933,992,William Rose,109,65000.0,refrigerator,Home Appliances,offline,Hyderabad,2025-10-16 00:00:00,-1,NetBanking,0.25,William30@gmail.com,6993050906,successful
1934,184,Katherine Jones,109,65000.0,REFRIGERATOR,HOME,offline,Hyderabad,05-18-2025,2,UPI,0.1,KatherineJones@yahoo.com,8990091838,successful
1935,780,Elizabeth Miller,110,45000.0,MICROWAVE,Home Appliances,offline,Delhi,2025-09-05 00:00:00,4,Card,0.35,ElizabethMiller@yahoo.com,8279569798,successful
1936,776,Erica Moore,108,,MIXER GRINDER,Home Appliances,online,Chennai,2026-04-01 00:00:00,2,Cash,0.15,EricaMoore@gmail.com,7710081731,successful
1937,446,Scott Smith,107,50000.0,dining table,FURN,online,Bangalore,2025-02-05 00:00:00,1,Card,0.1,Scott26@gmail.com,8592390183,successful
1938,450,Matthew Martinez,107,50000.0,dining table,furniture,online,Bangalore,2025-07-28 00:00:00,2,Card,0.25,MatthewMartinez@outlook.com,6157774344,successful
1939,18,Allison Adams,105,45000.0,tv,electronics,offline,Mumbai,2025-09-09 00:00:00,3,UPI,0.4,AllisonAdams@gmail.com,6292758299,successful
1940,979,Amy Cherry,102,70000.0,PHONE,ELEC,online,Hyderabad,2025-12-29 00:00:00,1,Cash,0.15,AmyCherry@yahoo.com,7282418168,successful
1941,32,Shane Carlson,110,45000.0,Microwave,HOME,online,Mumbai,2026-02-27 00:00:00,2,UPI,0.25,Shane51@gmail.com,7842192910,successful
1942,832,Carolyn Miller,106,80000.0,SOFA,FURN,online,Delhi,02-26-2026,1,Card,0.4,CarolynMiller@outlook.com,7032908684,successful
1943,969,Keith Woods,101,250000.0,LAPTOP,electronics,offline,Chennai,2025-09-23 00:00:00,4,UPI,0.3,KeithWoods@yahoo.com,7737305957,successful
1944,120,Michael Horton,110,45000.0,microwave,Home Appliances,online,Delhi,2026-02-04 00:00:00,5,UPI,0.15,MichaelHorton@gmail.com,7477605729,successful
1945,642,Troy Mitchell,102,70000.0,phone,Electronics,online,Bangalore,07-18-2025,5,NetBanking,0.4,Troy60@gmail.com,8385276968,successful
1946,27,Ashley Simpson,109,65000.0,REFRIGERATOR,HOME,offline,Chennai,2025-12-19 00:00:00,3,UPI,0.1,AshleySimpson@outlook.com,8508765505,successful
1946,27,Ashley Simpson,109,65000.0,REFRIGERATOR,HOME,offline,Chennai,2025-12-19 00:00:00,3,UPI,0.1,AshleySimpson@outlook.com,8508765505,failed
1947,44,John Saunders,104,8000.0,Shoes,CLOTH,offline,Mumbai,2025-03-06 00:00:00,3,Cash,0.4,JohnSaunders@outlook.com,9865305526,successful
1948,232,Joel Reid,105,45000.0,tv,ELEC,offline,Chennai,2025-08-18 00:00:00,5,UPI,0.15,JoelReid@gmail.com,8181885220,successful
1949,771,Matthew Greer,102,70000.0,PHONE,Electronics,offline,Bangalore,2025-02-09 00:00:00,4,Card,0.35,MatthewGreer@yahoo.com,8278910012,successful
1950,298,Ryan Massey,107,50000.0,DINING TABLE,furniture,offline,Delhi,2025-07-06 00:00:00,1,UPI,0.25,Ryan8@gmail.com,6449657586,successful
1951,126,Matthew Park,110,45000.0,MICROWAVE,home appliances,online,Hyderabad,2025-08-23 00:00:00,2,Cash,0.3,Matthew50@gmail.com,8398072576,successful
1952,799,Stephanie Dunn,108,15000.0,MIXER GRINDER,home appliances,offline,Delhi,2025-12-31 00:00:00,5,Card,0.4,StephanieDunn@gmail.com,7485500744,successful
1953,445,Steven Byrd,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-05-18 00:00:00,5,Cash,0.3,Steven87@gmail.com,6530696124,successful
1953,445,Steven Byrd,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-05-18 00:00:00,5,Cash,0.3,Steven87@gmail.com,6530696124,failed
1954,710,April Moore,101,,LAPTOP,ELEC,online,Mumbai,2025-11-13 00:00:00,2,NetBanking,0.25,AprilMoore@gmail.com,9772271176,successful
1955,468,Sonya Watts,107,50000.0,DINING TABLE,FURN,online,Mumbai,2025-09-12 00:00:00,1,Card,0.35,SonyaWatts@yahoo.com,9095796164,successful
1955,468,Sonya Watts,107,50000.0,DINING TABLE,FURN,online,Mumbai,2025-09-12 00:00:00,1,Card,0.35,SonyaWatts@yahoo.com,9095796164,failed
1956,862,Lisa Stewart,106,80000.0,sofa,furniture,offline,Chennai,03-15-2026,3,Cash,0.25,Lisa97@gmail.com,7486480095,successful
1957,482,Nathaniel Montes,110,,Microwave,home appliances,online,Chennai,2025-08-06 00:00:00,4,Card,0.1,Nathaniel44@gmail.com,7790273012,successful
1958,922,Isaiah Watson,101,250000.0,Laptop,Electronics,online,Bangalore,12-20-2025,1,NetBanking,0.4,Isaiah53@gmail.com,9177789837,successful
1959,219,Alexander Phillips,102,70000.0,PHONE,ELEC,offline,Mumbai,2026-03-11 00:00:00,3,Cash,0.15,Alexander92@gmail.com,7235649492,successful
1960,580,Meredith Walker,109,,refrigerator,Home Appliances,online,Chennai,2025-08-02 00:00:00,2,NetBanking,0.3,MeredithWalker@yahoo.com,7850497146,successful
1961,925,Steve Ayala,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-10-12 00:00:00,2,NetBanking,0.3,SteveAyala@gmail.com,9576287018,successful
1962,115,Linda Graham,101,250000.0,laptop,Electronics,offline,Chennai,2025-09-28 00:00:00,1,Card,0.4,LindaGraham@gmail.com,8692481568,successful
1963,158,Tiffany Mitchell,108,15000.0,MIXER GRINDER,home appliances,online,Delhi,2026-03-31 00:00:00,1,Cash,0.1,Tiffany78@gmail.com,7906116316,successful
1964,663,Haley Todd,109,65000.0,Refrigerator,home appliances,online,Hyderabad,2026-02-19 00:00:00,3,NetBanking,0.15,HaleyTodd@outlook.com,8691630835,successful
1965,643,Stacy Hughes,107,50000.0,DINING TABLE,Furniture,offline,Mumbai,2025-09-22 00:00:00,5,NetBanking,0.1,Stacy43@gmail.com,9138059724,successful
1966,789,Bryan Walker,102,70000.0,Phone,electronics,online,Chennai,2025-09-07 00:00:00,1,Card,0.35,Bryan21@gmail.com,7517058567,successful
1967,186,Dawn Garrett,103,1300.0,SHIRT,clothing,offline,Chennai,12-20-2025,2,Cash,0.3,Dawn29@gmail.com,9627230201,successful
1968,372,Brandon Gordon,108,,mixer grinder,Home Appliances,online,Mumbai,2026-01-27 00:00:00,1,NetBanking,0.35,Brandon83@gmail.com,7856541702,successful
1969,332,James Morris,105,45000.0,TV,Electronics,offline,Mumbai,2025-11-02 00:00:00,4,Cash,0.4,JamesMorris@yahoo.com,7907836896,successful
1970,361,Daniel Williams,104,8000.0,shoes,clothing,offline,Delhi,2026-04-09 00:00:00,5,UPI,0.35,DanielWilliams@yahoo.com,9858967366,successful
1971,974,Phillip Rodriguez,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-10-04 00:00:00,5,UPI,0.35,PhillipRodriguez@yahoo.com,8715899416,successful
1972,733,Jessica Lin,101,250000.0,Laptop,ELEC,offline,Delhi,2025-11-12 00:00:00,1,Cash,0.1,Jessica60@gmail.com,8596806363,successful
1973,869,Krystal Hudson,102,,phone,ELEC,online,Mumbai,09-22-2025,2,Card,0.2,KrystalHudson@yahoo.com,9639663079,successful
1974,1,Karen Pollard,105,45000.0,Tv,ELEC,online,Hyderabad,2026-02-21 00:00:00,1,UPI,0.35,KarenPollard@yahoo.com,7148256363,successful
1975,132,Ronald Harrison,108,15000.0,MIXER GRINDER,home appliances,online,Delhi,10-24-2025,4,UPI,0.3,RonaldHarrison@yahoo.com,7238275967,successful
1975,132,Ronald Harrison,108,15000.0,MIXER GRINDER,home appliances,online,Delhi,10-24-2025,4,UPI,0.3,RonaldHarrison@yahoo.com,7238275967,failed
1976,848,Eric Phillips,104,8000.0,Shoes,CLOTH,offline,Hyderabad,2026-02-11 00:00:00,2,Card,0.1,EricPhillips@gmail.com,7686396213,successful
1977,22,James Walters,104,8000.0,shoes,Clothing,offline,Chennai,2025-10-09 00:00:00,4,UPI,0.05,James10@gmail.com,6590464842,successful
1978,316,James Jordan,107,50000.0,dining table,Furniture,online,Delhi,2025-07-09 00:00:00,4,Card,0.25,James19@gmail.com,8508764613,successful
1979,470,Jasmine Harris,101,250000.0,Laptop,ELEC,offline,Mumbai,2026-03-17 00:00:00,5,Cash,0.1,JasmineHarris@gmail.com,7664635355,successful
1980,627,Nicole Allen,108,15000.0,MIXER GRINDER,Home Appliances,offline,Bangalore,2025-06-13 00:00:00,1,Card,0.1,NicoleAllen@gmail.com,6448791056,successful
1981,783,Breanna Gill,103,1300.0,Shirt,CLOTH,online,Hyderabad,2025-10-05 00:00:00,1,UPI,0.3,BreannaGill@outlook.com,7921943064,successful
1982,296,Katherine Frazier,109,65000.0,REFRIGERATOR,home appliances,offline,Bangalore,2026-03-18 00:00:00,1,UPI,0.3,KatherineFrazier@yahoo.com,7255496097,successful
1983,53,John Bridges,106,80000.0,Sofa,FURN,online,Hyderabad,2025-09-09 00:00:00,2,UPI,0.25,JohnBridges@outlook.com,9816578917,successful
1984,776,Erica Moore,107,,dining table,furniture,offline,Chennai,2026-02-01 00:00:00,5,Card,0.35,EricaMoore@gmail.com,7710081731,successful
1985,294,Jared Moreno,101,,LAPTOP,electronics,online,Hyderabad,05-25-2025,3,NetBanking,0.05,Jared21@gmail.com,6639377809,successful
1986,388,Daniel Wilson,102,70000.0,Phone,electronics,online,Bangalore,04-29-2025,1,Card,0.4,DanielWilson@gmail.com,8047330453,successful
1987,530,Mark Fowler,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-11-09 00:00:00,3,UPI,0.25,MarkFowler@outlook.com,6808555263,successful
1988,414,Chase Johnson,106,80000.0,Sofa,FURN,offline,Delhi,2025-08-20 00:00:00,3,Cash,0.05,ChaseJohnson@yahoo.com,6218571815,successful
1989,674,Haley Alvarez,108,,Mixer grinder,HOME,offline,Bangalore,2026-01-26 00:00:00,2,Card,0.35,HaleyAlvarez@outlook.com,9910438272,successful
1990,972,Allen Wright,104,8000.0,SHOES,CLOTH,offline,Bangalore,2026-01-11 00:00:00,3,Card,0.4,Allen57@gmail.com,9274223892,successful
1991,503,Lauren Thomas,107,50000.0,DINING TABLE,FURN,offline,Delhi,06-26-2025,4,UPI,0.4,LaurenThomas@yahoo.com,8890234143,successful
1992,14,Joseph Jones,101,250000.0,Laptop,ELEC,online,Hyderabad,2025-06-12 00:00:00,4,NetBanking,0.15,JosephJones@gmail.com,8900905282,successful
1993,914,Nicholas Mays,102,70000.0,PHONE,electronics,online,Chennai,2025-06-04 00:00:00,4,NetBanking,0.3,NicholasMays@yahoo.com,6594684916,successful
1994,579,Christian Clay,110,45000.0,MICROWAVE,Home Appliances,online,Mumbai,2025-03-05 00:00:00,1,NetBanking,0.15,ChristianClay@yahoo.com,6544682846,successful
1995,982,James Munoz,109,65000.0,refrigerator,HOME,online,Mumbai,2026-02-24 00:00:00,3,Card,0.4,JamesMunoz@outlook.com,6861328023,successful
1996,633,Julie Jackson,108,15000.0,Mixer grinder,home appliances,online,Delhi,2025-04-07 00:00:00,1,Cash,0.35,Julie50@gmail.com,7168243701,successful
1997,840,Veronica Ashley,107,50000.0,DINING TABLE,furniture,online,Delhi,2025-04-30 00:00:00,5,Card,0.05,VeronicaAshley@gmail.com,8286959830,successful
1998,423,Mary Cooke,108,15000.0,MIXER GRINDER,HOME,offline,Hyderabad,2025-10-14 00:00:00,3,UPI,0.25,Mary9@gmail.com,7547238855,successful
1999,190,Heather Martinez,105,45000.0,TV,electronics,offline,Chennai,2025-10-23 00:00:00,3,NetBanking,0.05,HeatherMartinez@gmail.com,9389683476,successful
2000,92,Kelly Chang,103,1300.0,SHIRT,clothing,online,Chennai,2025-03-11 00:00:00,3,Card,0.05,KellyChang@yahoo.com,9459399379,successful
2001,249,Alyssa Henderson,106,80000.0,sofa,FURN,offline,Bangalore,2026-02-16 00:00:00,4,UPI,0.2,Alyssa98@gmail.com,9956125109,successful
2002,854,Dennis Dorsey,105,45000.0,TV,Electronics,offline,Hyderabad,2025-10-08 00:00:00,4,NetBanking,0.2,DennisDorsey@yahoo.com,7070302116,successful
2003,923,George Wilkinson,102,70000.0,PHONE,Electronics,online,Mumbai,2026-01-31 00:00:00,2,UPI,0.35,GeorgeWilkinson@gmail.com,6517059222,successful
2004,518,Alexander Davenport,108,,mixer grinder,Home Appliances,online,Bangalore,2025-06-12 00:00:00,5,UPI,0.2,AlexanderDavenport@yahoo.com,9219449276,successful
2005,724,Kimberly Winters,101,,LAPTOP,electronics,online,Chennai,2026-01-26 00:00:00,4,UPI,0.05,Kimberly55@gmail.com,8442961493,successful
2006,120,Michael Horton,107,50000.0,Dining table,furniture,online,Delhi,2025-06-09 00:00:00,2,NetBanking,0.2,MichaelHorton@gmail.com,7477605729,successful
2007,872,David Miller,102,70000.0,PHONE,ELEC,offline,Mumbai,2026-01-11 00:00:00,5,UPI,0.3,DavidMiller@yahoo.com,8702050205,successful
2008,400,Brenda Johnson,109,65000.0,REFRIGERATOR,Home Appliances,offline,Chennai,2025-11-10 00:00:00,2,Card,0.1,BrendaJohnson@yahoo.com,7955488393,successful
2009,353,Rachel Velasquez,110,45000.0,Microwave,HOME,online,Bangalore,2025-02-07 00:00:00,2,UPI,0.35,RachelVelasquez@outlook.com,6791175596,successful
2010,174,Jeffrey Lamb,105,45000.0,Tv,electronics,offline,Hyderabad,05-20-2025,2,Card,0.1,Jeffrey73@gmail.com,7799529242,successful
2011,850,Zachary Abbott,101,250000.0,Laptop,ELEC,online,Chennai,2025-10-02 00:00:00,4,UPI,0.3,Zachary68@gmail.com,8509774917,successful
2012,282,Tasha Roberson,108,15000.0,MIXER GRINDER,HOME,offline,Hyderabad,12-22-2025,2,Cash,0.1,TashaRoberson@outlook.com,9239123095,successful
2013,620,Alexander Meyer,107,50000.0,Dining table,FURN,online,Mumbai,2025-12-09 00:00:00,3,NetBanking,0.25,AlexanderMeyer@yahoo.com,9589208157,successful
2014,93,Judith Sanchez,107,,Dining table,furniture,online,Mumbai,2025-12-09 00:00:00,3,Card,0.05,JudithSanchez@yahoo.com,8482107676,successful
2015,122,Sara Chen,110,45000.0,MICROWAVE,Home Appliances,online,Delhi,02-20-2026,3,UPI,0.25,SaraChen@yahoo.com,6902478225,successful
2016,391,Catherine Beard,109,,Refrigerator,Home Appliances,offline,Mumbai,2025-08-03 00:00:00,4,Card,0.4,Catherine33@gmail.com,9225547305,successful
2017,201,Lisa Tran,107,50000.0,Dining table,FURN,offline,Bangalore,2025-05-14 00:00:00,4,NetBanking,0.1,LisaTran@yahoo.com,8759272874,successful
2018,775,Roy Chavez,102,70000.0,phone,electronics,online,Chennai,2025-07-24 00:00:00,2,Card,0.3,Roy81@gmail.com,7595966010,successful
2019,275,Edward Beck,106,80000.0,Sofa,FURN,offline,Bangalore,2026-02-04 00:00:00,3,UPI,0.1,EdwardBeck@yahoo.com,8702404934,successful
2020,336,Gregory Mitchell,106,80000.0,Sofa,FURN,online,Chennai,2025-05-11 00:00:00,4,NetBanking,0.35,GregoryMitchell@gmail.com,8677120045,successful
2021,415,Jackson Kaiser,102,70000.0,Phone,ELEC,offline,Delhi,2025-10-06 00:00:00,3,UPI,0.05,JacksonKaiser@gmail.com,8094014305,successful
2022,694,Lori Barrera,102,70000.0,Phone,ELEC,online,Hyderabad,2025-11-27 00:00:00,1,NetBanking,0.2,Lori3@gmail.com,9572854973,successful
2023,976,Paula Rogers,104,8000.0,shoes,Clothing,online,Chennai,2025-09-28 00:00:00,5,Cash,0.35,Paula39@gmail.com,8769251725,successful
2024,733,Jessica Lin,109,65000.0,REFRIGERATOR,HOME,online,Delhi,2025-06-03 00:00:00,4,UPI,0.4,Jessica60@gmail.com,8596806363,successful
2025,653,Jodi Kim,109,,REFRIGERATOR,home appliances,online,Mumbai,2025-04-24 00:00:00,3,NetBanking,0.3,JodiKim@gmail.com,9085253333,successful
2026,641,Andre Rodriguez,106,80000.0,SOFA,FURN,offline,Bangalore,2026-01-03 00:00:00,5,NetBanking,0.05,AndreRodriguez@outlook.com,6047103170,successful
2027,569,Lindsay Levine,108,15000.0,MIXER GRINDER,Home Appliances,offline,Mumbai,2025-05-23 00:00:00,3,NetBanking,0.3,Lindsay32@gmail.com,6194157618,successful
2028,350,Gregory Knapp,103,1300.0,SHIRT,Clothing,offline,Chennai,12-28-2025,1,UPI,0.2,GregoryKnapp@yahoo.com,9371443947,successful
2029,978,Nicole George,101,250000.0,LAPTOP,electronics,online,Delhi,2025-08-28 00:00:00,1,Card,0.3,NicoleGeorge@gmail.com,8315089250,successful
2030,174,Jeffrey Lamb,105,45000.0,Tv,Electronics,online,Hyderabad,2026-03-09 00:00:00,4,Cash,0.05,Jeffrey73@gmail.com,7799529242,successful
2031,88,Alex Mccullough,101,250000.0,Laptop,ELEC,offline,Chennai,2025-11-19 00:00:00,3,UPI,0.2,Alex23@gmail.com,9505984131,successful
2031,88,Alex Mccullough,101,250000.0,Laptop,ELEC,offline,Chennai,2025-11-19 00:00:00,3,UPI,0.2,Alex23@gmail.com,9505984131,failed
2032,356,Larry Mercado,102,70000.0,PHONE,electronics,offline,Hyderabad,2026-02-11 00:00:00,3,Card,0.3,LarryMercado@gmail.com,6907810420,successful
